lat,lng,depth
-27.603102,152.748392,-5.46
-27.603218,152.748559,-5.17
-27.603041,152.748382,-5.59
-27.602885,152.748558,-6.12
-27.602870,152.748487,-4.55
-27.602870,152.748563,-4.98
-27.602760,152.746797,-3.69
-27.602772,152.746660,-4.84
-27.602779,152.747040,-5.37
-27.602744,152.747292,-4.73
-27.602749,152.747545,-4.93
-27.602647,152.747604,-4.69
-27.602425,152.746661,-2.09
-27.602429,152.746786,-1.73
-27.602371,152.746789,-5.23
-27.602392,152.746663,-5.53
-27.602321,152.747294,-4.35
-27.602254,152.747547,-4.92
-27.602651,152.747991,-6.16
-27.602641,152.748560,-5.34
-27.602484,152.748306,-3.51
-27.602627,152.747805,-4.66
-27.602618,152.748053,-5.12
-27.602423,152.748340,-4.41
-27.602409,152.748559,-4.88
-27.601742,152.748818,-5.46
-27.601750,152.748818,-2.33
-27.601913,152.748562,-4.11
-27.601970,152.748458,-4.63
-27.602017,152.748560,-1.55
-27.602045,152.748309,-3.31
-27.602187,152.748813,-4.47
-27.602133,152.748057,-5.16
-27.602188,152.747800,-5.25
-27.602290,152.748813,-5.85
-27.602201,152.748084,-1.63
-27.602205,152.747803,-3.27
-27.601422,152.749011,-5.29
-27.602225,152.749067,-6.03
-27.602170,152.749067,-5.21
-27.601976,152.749324,-6.16
-27.601973,152.749069,-5.07
-27.601908,152.749323,-5.77
-27.601742,152.749367,-5.65
