lat,lng,depth
-26.976305,153.053780,-0.72
-26.976305,153.053532,-0.61
-26.975860,153.055308,-1.79
-26.975863,153.055060,-1.59
-26.975861,153.054894,-1.48
-26.976082,153.054792,-1.11
-26.976083,153.054540,-0.97
-26.976084,153.054250,-0.91
-26.976083,153.054028,-0.85
-26.976084,153.053778,-0.75
-26.976078,153.053527,-0.67
-26.975637,153.055318,-1.85
-26.975639,153.055049,-1.79
-26.975858,153.054540,-1.05
-26.975856,153.054282,-0.98
-26.975853,153.054036,-0.90
-26.975852,153.053784,-0.80
-26.975852,153.053532,-0.72
-26.975408,153.055312,-1.90
-26.975408,153.055055,-1.86
-26.975408,153.054806,-1.80
